architecture_id,paradigm,e_star_complete,correspondence_score,mapping_ambiguity,C1,C2,C3,C4,C5
a001353,graph_system,False,0.47546280146481645,0.1,[],[],[],"[0, 5, 1, 4]",[]
a001354,sat_based,False,0.4261315125579925,0.0,[],[],[],[],[]
a001355,hypergraph,False,0.6134315773950887,0.0,[],[],[],[],[2]
a001356,graph_system,False,0.4881167888262602,0.0,[],[],[],[1],[]
a001357,probabilistic_system,False,0.5711304747028814,0.0,[],[],[3],[],[]
a001358,symbolic_system,False,0.5730929077854983,0.0,[],[2],[],[],[0]
a001359,probabilistic_system,False,0.5834923144330977,0.02,"[0, 7]",[2],[],[],[]
a001360,cellular_automata,False,0.6454462036627915,0.0,[5],[],[],[],[2]
a001361,rewriting_system,False,0.3780106414159783,0.13333333333333333,[],[],[],"[2, 0, 1]",[]
a001362,differentiable_system,False,0.3915979898342831,0.0,[],[],[],[],[]
a001363,probabilistic_system,False,0.6956334379115108,0.02857142857142857,"[1, 0]",[],[4],[6],[]
a001364,rewriting_system,False,0.4585156542616514,0.0,[],[],[],[0],[]
a001365,probabilistic_system,False,0.6473290688759532,0.05,"[5, 7, 4]",[],[],[1],[]
a001366,symbolic_system,False,0.6618496458866995,0.0,[5],[],[],[],[1]
a001367,symbolic_system,False,0.6252214344506057,0.0,[],[2],[1],[],[4]
a001368,cellular_automata,False,0.39906705786165453,0.0,[],[],[],[],[]
a001369,hypergraph,False,0.5176512490045884,0.0,[2],[],[],[],[]
a001370,rewriting_system,False,0.4383276196087606,0.025,[],[],[],"[6, 1]",[]
a001371,random_interaction,False,0.5377170697853068,0.03333333333333333,[],[],[],[],"[4, 1]"
a001372,random_interaction,False,0.5180197822753813,0.0,[2],[],[],[],[]
a001373,rewriting_system,False,0.6165297857207652,0.0,[],[],[],[5],[]
a001374,rewriting_system,False,0.510337386032056,0.075,[],[],[],"[7, 4, 1, 3]",[]
a001375,sat_based,False,0.5169080873525177,0.04,[],"[2, 0]",[],[],[]
a001376,random_interaction,False,0.427788763417183,0.0,[],[],[],[],[]
a001377,rewriting_system,False,0.4907741131300038,0.08,[],[],[],"[3, 1, 4]",[]
a001378,probabilistic_system,False,0.47629043279721756,0.0,[],[],[],[0],[]
a001379,hypergraph,False,0.5949536897846255,0.0,[3],[],[],[],[7]
a001380,rewriting_system,False,0.620639026133324,0.0,[0],[3],[],[7],[]
a001381,hypergraph,False,0.568919514770797,0.0,[5],[],[1],[],[]
a001382,graph_system,False,0.6099010532981735,0.02222222222222222,[5],[],[],"[0, 7]",[]
a001383,symbolic_system,False,0.5445335535274443,0.0,[3],[],[1],[],[]
a001384,sat_based,False,0.5545374749522299,0.05,[],[],[],"[5, 4]","[2, 6]"
a001385,cellular_automata,False,0.6505808855730766,0.0,[4],[],[],[],[1]
a001386,hypergraph,False,0.5117979770228225,0.0,[4],[],[],[],[]
a001387,rewriting_system,False,0.7097190391923979,0.02857142857142857,"[5, 3]",[],[],[0],[]
a001388,cellular_automata,False,0.4514507759019589,0.06666666666666667,"[1, 0]",[],[],[],[]
a001389,probabilistic_system,False,0.46707538946748484,0.0,[],[],[1],[],[]
a001390,rewriting_system,False,0.40170933919493396,0.13333333333333333,[],[],[],"[1, 0, 2]",[]
a001391,random_interaction,False,0.564012937647005,0.0,[],[],[],[],[0]
a001392,symbolic_system,False,0.5895505665070354,0.0,[],[],[],[3],[0]
a001393,rewriting_system,True,0.6144053678953313,0.0,[],[],[],[0],[]
a001394,differentiable_system,False,0.49817164111345874,0.0,[],[],[],[0],[]
a001395,sat_based,False,0.5052899828172241,0.0,[],[],[2],[0],[]
a001396,probabilistic_system,False,0.4380777372283025,0.0,[],[],[6],[],[]
a001397,random_interaction,False,0.5237596927523755,0.0,[],[],[],[],[]
a001398,graph_system,False,0.5902307211105124,0.0,[],[0],[2],[],[1]
a001399,rewriting_system,False,0.5710635997759808,0.05714285714285714,[1],[],[],"[3, 4, 6]",[]
a001400,random_interaction,False,0.41297725992592504,0.0,[],[],[],[],[]
a001401,sat_based,False,0.5615387427439625,0.02857142857142857,[],[],"[2, 4]",[],[0]
a001402,cellular_automata,False,0.5619681179513657,0.0,[0],[3],[],[],[]
a001403,rewriting_system,False,0.5342740473147092,0.02857142857142857,[],[],[],"[2, 3]",[5]
a001404,rewriting_system,False,0.47737914926821484,0.0,[],[],[],[],[]
a001405,random_interaction,False,0.5600783380350199,0.0,[],[],[],[],[8]
a001406,sat_based,False,0.4959051637643297,0.02,[],[],"[7, 4]",[],[]
a001407,sat_based,False,0.34806231545912475,0.02857142857142857,[],"[4, 6]",[],[],[]
a001408,graph_system,False,0.6684526702894149,0.0,[6],[],[],[3],[]
a001409,rewriting_system,False,0.5676195538428355,0.0,[],[],[],[3],[8]
a001410,graph_system,False,0.6082604063068606,0.0,[],[],[1],[2],[]
a001411,cellular_automata,False,0.42811150719534535,0.0,[0],[],[],[],[]
a001412,symbolic_system,False,0.5261290967759951,0.06666666666666667,[],"[4, 7, 3, 0]",[],[],[]
a001413,cellular_automata,False,0.5555694808957921,0.0,[],[2],[],[],[]
a001414,hypergraph,False,0.5377047534030568,0.04444444444444444,"[8, 3, 4]",[],[],[],[]
a001415,probabilistic_system,False,0.4546348574526567,0.0,[],[],[],[0],[]
a001416,graph_system,False,0.47199197685591354,0.05,[],[],[],"[3, 0]",[]
a001417,random_interaction,False,0.5085120649547328,0.0,[],[],[],[1],[]
a001418,differentiable_system,False,0.47890989558959135,0.0,[],[],[],[],[]
a001419,symbolic_system,False,0.5361865862697656,0.0,[],[],[],[],[]
a001420,cellular_automata,False,0.5892580565951584,0.0,[],[5],[],[4],[1]
a001421,probabilistic_system,False,0.554220597474367,0.0,[],[],[2],[],[]
a001422,rewriting_system,False,0.6038276669250943,0.03333333333333333,[],[],[],"[2, 3]",[5]
a001423,differentiable_system,False,0.6543220192143838,0.0,[],[],[],[5],[7]
a001424,differentiable_system,False,0.41145116437629986,0.0,[1],[],[],[],[]
a001425,differentiable_system,False,0.536160730034011,0.0,[],[1],[],[],[]
a001426,probabilistic_system,False,0.53443930767274,0.0,[],[],[2],[],[]
a001427,graph_system,False,0.6176017212946384,0.0,[],[0],[3],[1],[]
a001428,sat_based,False,0.5459910581693682,0.0,[],[],[2],[],[]
a001429,sat_based,False,0.4360017265279727,0.025,[],"[1, 7]",[],[],[]
a001430,graph_system,False,0.42143700410959023,0.08888888888888888,[],[],[],"[2, 4, 8, 6, 1]",[]
a001431,cellular_automata,False,0.4023360272478226,0.0,[],[],[2],[],[]
a001432,random_interaction,False,0.34338852611461934,0.0,[],[],[],[],[]
a001433,hypergraph,False,0.4769038199097844,0.0,[],[],[0],[],[]
a001434,hypergraph,False,0.6174541459397406,0.04444444444444444,[4],[],[],"[6, 3, 0]",[]
a001435,differentiable_system,False,0.41728485110725655,0.0,[],[],[],[],[]
a001436,sat_based,False,0.6429382710585083,0.03333333333333333,[],[],[],[2],"[5, 1]"
a001437,hypergraph,False,0.5250964455986825,0.0,[],[],[2],[],[]
a001438,symbolic_system,False,0.5028338868902923,0.0,[],[],[],[0],[]
a001439,cellular_automata,False,0.6061993089049456,0.0,[],[],[],[3],[]
a001440,cellular_automata,False,0.48800269346022673,0.0,[0],[],[],[],[]
a001441,symbolic_system,False,0.6758775107427126,0.0,[3],[],[2],[],[0]
a001442,random_interaction,False,0.5684767634775907,0.0,[],[],[],[1],[3]
a001443,probabilistic_system,False,0.5573390356567515,0.0,[],[],[],[4],[0]
a001444,differentiable_system,False,0.6124801591364278,0.0,[2],[0],[],[],[]
a001445,random_interaction,False,0.5184262630829651,0.0,[1],[],[],[],[2]
a001446,rewriting_system,False,0.6230274882991702,0.0,[2],[],[],[1],[]
a001447,graph_system,False,0.5108837083674131,0.0,[2],[],[],[1],[]
a001448,graph_system,False,0.5118226077685935,0.0,[],[],[],[],[]
a001449,graph_system,False,0.520997514927741,0.03333333333333333,[],[],[],"[4, 0]",[]
a001450,differentiable_system,False,0.5248187804010803,0.0,[],[],[],[],[3]
a001451,cellular_automata,False,0.4862562139957608,0.04444444444444444,"[4, 8, 3]",[],[],[],[]
a001452,hypergraph,False,0.5323908343692616,0.0,[],[],[],[],[1]
a001453,cellular_automata,False,0.7303605280329272,0.0,[1],[6],[],[5],[5]
a001454,differentiable_system,False,0.5497473354938316,0.0,[],[],[],[2],[]
a001455,hypergraph,False,0.581197731834526,0.0,[3],[],[],[],[]
a001456,probabilistic_system,False,0.637761054687864,0.0,[3],[],[],[],[]
a001457,random_interaction,False,0.5677192794529098,0.02,[],[],[],"[8, 5]",[3]
a001458,differentiable_system,False,0.5767062816329923,0.0,[],[],[],[],[3]
a001459,random_interaction,False,0.5313357213462178,0.0,[],[],[],[],[]
a001460,sat_based,False,0.42560872570479596,0.0,[],[],[3],[],[]
a001461,cellular_automata,False,0.605778345358661,0.0,[],[1],[],[],[]
a001462,symbolic_system,False,0.4844104366799682,0.0,[],[],[],[],[1]
a001463,differentiable_system,False,0.6229805742688828,0.0,[],[],[],[],[5]
a001464,symbolic_system,False,0.646406853761704,0.03333333333333333,[],"[3, 2]",[],[],[4]
a001465,cellular_automata,False,0.5499101190746829,0.0,[2],[1],[],[],[]
a001466,hypergraph,False,0.4533344171091733,0.0,[2],[],[],[],[]
a001467,rewriting_system,False,0.6051946137939821,0.06666666666666667,[],[],[2],"[8, 3, 7, 5]",[]
a001468,random_interaction,False,0.5058470621502182,0.0,[],[],[],[],[4]
a001469,graph_system,False,0.5349568889332457,0.0,[],[],[],[0],[]
a001470,rewriting_system,False,0.6036333603487164,0.02222222222222222,[],[4],[],"[1, 7]",[]
a001471,symbolic_system,False,0.4940838964365131,0.0,[],[],[],[],[0]
a001472,cellular_automata,False,0.506010915362434,0.08888888888888888,"[7, 8, 6, 1, 4]",[2],[],[],[]
a001473,sat_based,False,0.385759945326236,0.0,[],[0],[],[],[]
a001474,differentiable_system,False,0.5138030719165505,0.0,[4],[],[],[],[]
a001475,probabilistic_system,False,0.5482663019661062,0.0,[],[2],[5],[],[]
a001476,sat_based,False,0.5930905604604707,0.0,[],[3],[],[],[5]
a001477,cellular_automata,False,0.5386830069885507,0.02857142857142857,[],[3],[],"[6, 5]",[]
a001478,rewriting_system,False,0.607581337167691,0.0,[],[3],[],[0],[0]
a001479,random_interaction,False,0.493864186464066,0.075,[],[],[],[],"[5, 1, 2, 7]"
a001480,rewriting_system,False,0.547793082927496,0.03333333333333333,[1],[],[],"[5, 3]",[]
a001481,differentiable_system,False,0.662742274772205,0.0,[],[1],[],[3],[4]
a001482,sat_based,False,0.5296518505172149,0.0,[],[],[5],[],[]
a001483,differentiable_system,False,0.59499301885223,0.0,[4],[],[],[],[3]
a001484,random_interaction,False,0.5688689399159809,0.0,[],[0],[5],[],[]
a001485,differentiable_system,False,0.6583201976697594,0.0,[],[5],[4],[],[2]
a001486,cellular_automata,False,0.6411847244342455,0.0,[2],[],[7],[],[]
a001487,random_interaction,False,0.6840762656894835,0.0,[1],[],[],[7],[2]
a001488,hypergraph,False,0.5851834026233644,0.02222222222222222,[0],[],"[2, 6]",[],[]
a001489,cellular_automata,False,0.5414406092057854,0.08571428571428572,"[4, 2, 3, 1]",[],[],[],[0]
a001490,random_interaction,False,0.534055962321524,0.0,[],[],[],[],[4]
a001491,symbolic_system,False,0.5813324003014484,0.04,[2],[],[],"[3, 1]",[]
a001492,symbolic_system,False,0.6409702473437748,0.0,[2],[],[],[3],[0]
a001493,probabilistic_system,False,0.5931437539347375,0.05,[],[],[],"[0, 3]",[2]
a001494,hypergraph,False,0.5798825591095339,0.03333333333333333,"[1, 2]",[],[],[],[4]
a001495,probabilistic_system,False,0.5078415671819788,0.0,[],[],[5],[],[4]
a001496,hypergraph,False,0.5712974829954771,0.04,[],"[0, 3]",[],[],"[9, 5]"
a001497,sat_based,False,0.5860469466178309,0.0,[],[],[2],[4],[]
a001498,probabilistic_system,False,0.6978141397800038,0.0,[4],[],[2],[],[3]
a001499,symbolic_system,False,0.6990682073827471,0.04444444444444444,[0],[2],[],[],"[1, 5, 6]"
a001500,rewriting_system,False,0.6445712131112458,0.04,[],[2],[],"[1, 6, 5]",[]
a001501,random_interaction,False,0.5401313706506201,0.0,[],[],[],[],[0]
a001502,probabilistic_system,False,0.5809663747924333,0.0,[],[7],[8],[],[]
a001503,probabilistic_system,False,0.4815192428619035,0.05,[],[],"[3, 2]",[],[]
a001504,differentiable_system,False,0.45140533034928626,0.0,[],[],[],[4],[]
a001505,sat_based,False,0.645494575347823,0.0,[1],[6],[8],[],[]
a001506,probabilistic_system,False,0.5474952173767815,0.04,[],[],"[0, 1]",[],[]
a001507,probabilistic_system,False,0.5690770894866137,0.0,[],[],[2],[4],[]
a001508,cellular_automata,False,0.49250812080229184,0.0,[],[],[],[],[]
a001509,graph_system,False,0.45586161718362783,0.14285714285714285,[],[],[],"[2, 1, 5, 6, 4, 3]",[]
a001510,graph_system,False,0.5847437290483656,0.0,[3],[],[],[2],[]
a001511,differentiable_system,False,0.38185818187312126,0.0,[],[],[],[],[]
a001512,hypergraph,False,0.5942453717747465,0.03333333333333333,[4],[],[],[],"[3, 0]"
a001513,rewriting_system,False,0.559305744817373,0.0,[],[],[],[1],[]
a001514,sat_based,False,0.5047126461788102,0.025,[],"[3, 4]",[0],[],[]
a001515,random_interaction,False,0.5036356367453452,0.0,[3],[],[],[],[]
a001516,sat_based,False,0.5944288804690705,0.0,[],[],[],[7],[]
a001517,random_interaction,False,0.5428198574305294,0.0,[],[],[],[],[0]
a001518,probabilistic_system,False,0.6035321154761009,0.0,[],[],[7],[],[1]
a001519,graph_system,False,0.4582218614848924,0.06666666666666667,[],[],[],"[1, 2]",[]
a001520,graph_system,False,0.4563549039656613,0.04444444444444444,[],[],[],"[2, 3, 8]",[]
a001521,random_interaction,False,0.5978559718844221,0.02222222222222222,[],[],"[3, 4]",[],[1]
a001522,rewriting_system,False,0.6479011723927662,0.0,[2],[],[],[3],[]
a001523,random_interaction,False,0.4765776392188873,0.0,[],[],[],[],[]
a001524,hypergraph,False,0.42896350766140195,0.0,[5],[],[],[],[]
a001525,hypergraph,False,0.5434879971792742,0.0,[4],[],[],[],[]
a001526,cellular_automata,False,0.6063116102560563,0.0,[],[],[],[],[]
a001527,probabilistic_system,False,0.5415482739991254,0.0,[],[8],[4],[],[]
a001528,hypergraph,False,0.6011290259644304,0.0,[],[],[],[],[9]
a001529,graph_system,False,0.4708695928641037,0.11111111111111112,[],[],[],"[7, 4, 6, 3, 8, 5]",[]
a001530,rewriting_system,False,0.6217233862559045,0.0,[],[],[3],[],[]
a001531,graph_system,False,0.529966466432407,0.025,[],[],[],"[3, 5]",[]
a001532,random_interaction,False,0.6419978484551687,0.0,[],[],[],[],[4]
a001533,rewriting_system,False,0.6572333346654113,0.02,[],[],[],[4],"[6, 0]"
a001534,random_interaction,False,0.4245456210545237,0.0,[],[2],[],[],[]
a001535,cellular_automata,False,0.5857645759551842,0.0,[8],[],[],[],[]
a001536,symbolic_system,False,0.7166035445817496,0.0,[],[4],[],[7],[5]
a001537,graph_system,False,0.44502430295921813,0.06666666666666667,[],[],[],"[0, 2]",[]
a001538,probabilistic_system,False,0.528317559563572,0.0,[],[],[1],[],[]
a001539,random_interaction,False,0.45595590146659204,0.0,[],[],[],[],[]
a001540,rewriting_system,False,0.485004596822103,0.0,[],[1],[],[],[]
a001541,sat_based,False,0.546537800568571,0.0,[],[1],[],[],[4]
a001542,hypergraph,False,0.595051663951929,0.05,"[2, 0]",[],[],[3],[]
a001543,sat_based,False,0.5432442170329195,0.0,[],[],[],[],[2]
a001544,random_interaction,False,0.38258990644955515,0.0,[],[],[],[],[]
a001545,hypergraph,False,0.5111870299814776,0.04,"[2, 3, 0]",[],[],[],[]
a001546,differentiable_system,False,0.4812821064357439,0.03333333333333333,[],"[0, 3]",[],[],[]
a001547,sat_based,False,0.6291190224731095,0.02,[],[],[],"[6, 4]",[7]
a001548,cellular_automata,False,0.526587935242499,0.025,[],[],"[3, 1]",[],[]
a001549,differentiable_system,False,0.44025078290782105,0.0,[],[],[],[],[]
a001550,probabilistic_system,False,0.5525572271128535,0.02222222222222222,[],[],"[5, 3]",[],[]
a001551,cellular_automata,False,0.4978279037087618,0.0,[3],[],[],[],[]
a001552,sat_based,False,0.6265482595511658,0.02222222222222222,[5],[],[],"[3, 7]",[]
a001553,sat_based,False,0.6909783719499621,0.0,[],[],[],[7],[5]
a001554,rewriting_system,False,0.657889534885389,0.075,[],[5],[0],"[7, 1, 4, 6]",[1]
a001555,random_interaction,False,0.7072483954975041,0.0,[2],[4],[],[],[0]
a001556,probabilistic_system,False,0.4870779338444386,0.0,[],[],[],[],[]
a001557,sat_based,False,0.3368124446357635,0.0,[],[0],[],[],[]
a001558,symbolic_system,False,0.48333203253207213,0.03333333333333333,[1],"[5, 0]",[],[],[]
a001559,hypergraph,False,0.532616133712972,0.06666666666666667,"[2, 0, 3]",[],[],[],[]
a001560,random_interaction,False,0.5912618450338805,0.0,[1],[],[],[],[]
a001561,sat_based,False,0.5241762097899357,0.0,[],[],[],[0],[2]
a001562,symbolic_system,False,0.5889118038019587,0.0,[1],[],[],[],[2]
a001563,differentiable_system,False,0.4077632682506193,0.0,[],[],[],[],[]
a001564,probabilistic_system,False,0.5604453579939005,0.0,[],[],[],[],[1]
a001565,graph_system,False,0.46248510220400724,0.08888888888888888,[],[],[],"[1, 2, 5, 8, 3]",[]
a001566,cellular_automata,False,0.47792744062240633,0.0,[],[1],[],[],[]
a001567,rewriting_system,False,0.5381602928516062,0.0,[4],[],[],[1],[]
a001568,differentiable_system,False,0.45130386256231025,0.0,[],[],[],[],[]
a001569,random_interaction,False,0.5785779823713366,0.03333333333333333,[],[],[2],[],"[5, 0]"
a001570,rewriting_system,False,0.5158590814695609,0.0,[],[0],[],[],[]
a001571,symbolic_system,False,0.4914664028900811,0.0,[2],[0],[],[],[]
a001572,graph_system,False,0.4896689550048244,0.0,[],[],[1],[0],[]
a001573,symbolic_system,False,0.6928850655372323,0.0,[3],[],[1],[],[4]
a001574,symbolic_system,False,0.7172933373158654,0.0,[1],[],[5],[],[7]
a001575,probabilistic_system,False,0.7238331762539716,0.03333333333333333,[2],[],[5],"[4, 1]",[]
a001576,symbolic_system,False,0.5764955101663889,0.04,[],"[1, 3]",[],[],[2]
a001577,sat_based,False,0.5185651480122877,0.0,[],[],[0],[],[]
a001578,probabilistic_system,False,0.664528096608015,0.0,[3],[],[4],[],[]
a001579,random_interaction,False,0.43888845670160154,0.0,[],[],[],[],[]
a001580,rewriting_system,False,0.6537193002548716,0.0,[],[],[],[7],[]
a001581,cellular_automata,False,0.5325696774254502,0.0,[5],[1],[],[],[]
a001582,random_interaction,False,0.46098844147835116,0.03333333333333333,[],[],"[1, 0]",[],[]
a001583,probabilistic_system,False,0.6661325375986837,0.0,[3],[],[1],[5],[]
a001584,differentiable_system,False,0.4614631454960666,0.0,[],[],[],[],[]
a001585,hypergraph,False,0.530003340086161,0.02,"[8, 1]",[],[],[4],[]
a001586,sat_based,False,0.5021699556425601,0.0,[],[1],[],[],[]
a001587,hypergraph,False,0.7197182038546426,0.0,[3],[],[2],[],[0]
a001588,graph_system,False,0.4873099553922809,0.04,[],[],[],"[3, 2]",[]
a001589,hypergraph,False,0.5756265255805452,0.0,[],[],[],[7],[]
a001590,differentiable_system,False,0.5632647451879077,0.0,[],[0],[],[],[]
a001591,differentiable_system,False,0.4257089697789785,0.0,[],[],[],[],[]
a001592,rewriting_system,False,0.4517423020815893,0.06666666666666667,[],[],[],"[1, 2]",[]
a001593,rewriting_system,False,0.5248570785975131,0.08571428571428572,[],[],[],"[2, 6, 1, 5]",[]
a001594,sat_based,False,0.549759164085861,0.0,[],[3],[2],[],[]
a001595,probabilistic_system,False,0.5815402740696387,0.0,[],[],[],[],[2]
a001596,probabilistic_system,False,0.6324050365104178,0.0,[],[],[2],[4],[]
a001597,differentiable_system,False,0.4239698089074497,0.0,[],[],[],[],[]
a001598,differentiable_system,False,0.3979153495260999,0.0,[],[1],[],[],[]
a001599,hypergraph,False,0.5720440147403951,0.02857142857142857,[],[],[],"[5, 6]",[]
a001600,random_interaction,False,0.5888729277674385,0.08888888888888888,[],[],"[6, 7, 8]",[],"[1, 3, 5]"
a001601,probabilistic_system,False,0.6823973774969564,0.05,[],[1],"[0, 4, 5]",[6],[]
a001602,graph_system,False,0.38669851534373884,0.0,[],[],[],[],[]
a001603,random_interaction,False,0.5791037274024255,0.0,[5],[],[],[],[0]
a001604,probabilistic_system,False,0.6310320936448782,0.0,[],[1],[],[2],[]
a001605,probabilistic_system,False,0.6743252354853068,0.02222222222222222,[],[2],"[8, 7]",[],[]
a001606,symbolic_system,False,0.5582141564287251,0.0,[0],[],[],[],[3]
a001607,graph_system,False,0.7037405406896916,0.0,[],[3],[],[6],[5]
a001608,probabilistic_system,False,0.6060516609466612,0.0,[2],[],[],[1],[0]
a001609,cellular_automata,False,0.5750106075392154,0.02222222222222222,[],[],[5],"[1, 0]",[]
a001610,hypergraph,False,0.7359820198028862,0.025,"[5, 6]",[],[],[7],[0]
a001611,hypergraph,False,0.5797118128258425,0.0,[3],[],[],[1],[]
a001612,graph_system,False,0.5775906220526532,0.04,[],[1],[],"[3, 7, 0]",[]
a001613,hypergraph,False,0.5572199579522519,0.0,[5],[],[],[3],[]
a001614,random_interaction,False,0.5435550014790621,0.08571428571428572,[],[],[],[2],"[1, 3, 5, 4]"
a001615,rewriting_system,False,0.5258639894859376,0.0,[],[],[],[0],[2]
a001616,cellular_automata,False,0.5649883189055684,0.0,[4],[],[],[],[]
a001617,graph_system,False,0.5087911391354705,0.04444444444444444,[],[],[],"[8, 4, 1]",[]
a001618,hypergraph,False,0.6799664247148292,0.0,[4],[],[],[1],[6]
a001619,probabilistic_system,False,0.5555233047530188,0.0,[],[1],[2],[],[]
a001620,probabilistic_system,False,0.6763762713494155,0.0,[],[],[4],[7],[1]
a001621,sat_based,False,0.46347003161834444,0.04,[],[],"[1, 2]",[],[]
a001622,probabilistic_system,False,0.46439066786666744,0.03333333333333333,[],[],"[3, 4]",[],[]
a001623,probabilistic_system,False,0.6450250989553225,0.02222222222222222,[],[],[2],[],"[7, 8]"
a001624,cellular_automata,False,0.5039747213620904,0.0,[],[6],[],[],[]
a001625,hypergraph,False,0.5967580734880105,0.0,[0],[],[],[],[4]
a001626,differentiable_system,False,0.3235212629179846,0.0,[],[],[],[],[]
a001627,differentiable_system,False,0.4020978443255664,0.0,[],[],[],[],[]
a001628,probabilistic_system,False,0.49642374221524044,0.02,[],[],"[8, 9]",[],[]
a001629,differentiable_system,False,0.3100409134680461,0.0,[],[],[],[],[]
a001630,differentiable_system,False,0.6231194642504895,0.0,[],[2],[],[0],[]
a001631,cellular_automata,False,0.5602772605972542,0.0,[],[],[2],[],[0]
a001632,symbolic_system,False,0.6127379970266601,0.05,[2],[],[],"[3, 6, 1]",[]
a001633,graph_system,False,0.6610647129789301,0.0,[5],[2],[],[0],[]
a001634,random_interaction,False,0.46261140672967704,0.05,[],[],[],[],"[3, 2]"
a001635,graph_system,False,0.37606715788825273,0.15,[],[],[],"[1, 3, 0, 2]",[]
a001636,rewriting_system,False,0.4775842592847536,0.05,[],[],[],"[1, 3]",[]
a001637,hypergraph,False,0.48762400728930366,0.0,[0],[],[],[],[]
a001638,symbolic_system,False,0.6832396973566994,0.025,[0],[],[],[],"[6, 7]"
a001639,graph_system,False,0.5515783145214923,0.025,[],[],[],"[1, 4]",[]
a001640,hypergraph,False,0.5877265904612615,0.0,[],[1],[],[],[4]
a001641,cellular_automata,False,0.5489795751738802,0.0,[],[],[],[5],[]
a001642,sat_based,False,0.5129141710840548,0.0,[0],[],[],[],[]
a001643,hypergraph,False,0.6167776833894798,0.0,[5],[],[],[],[2]
a001644,hypergraph,False,0.6919667075319971,0.0,[1],[],[0],[4],[]
a001645,sat_based,False,0.619378366191562,0.02857142857142857,[],[],[],[],"[6, 5]"
a001646,sat_based,False,0.5487177560617674,0.0,[],[6],[],[2],[]
a001647,random_interaction,False,0.46963261451142824,0.0,[],[],[],[3],[]
a001648,rewriting_system,False,0.7470911334654111,0.05714285714285714,[5],[6],[],"[2, 1]","[4, 2]"
a001649,differentiable_system,False,0.5390378118346809,0.0,[],[],[],[],[]
a001650,sat_based,False,0.4144384316279063,0.03333333333333333,[],"[3, 0]",[],[],[]
a001651,rewriting_system,False,0.5830851824043709,0.06,[3],[],[],"[2, 6, 0, 8]",[]
a001652,random_interaction,False,0.5647045923539777,0.03333333333333333,[],[],[],[],"[1, 4]"
a001653,probabilistic_system,False,0.5306048327745371,0.02,[],[],"[5, 7]",[],[]
a001654,sat_based,False,0.5851753835745296,0.0,[],[0],[3],[2],[]
a001655,random_interaction,False,0.43573835793880855,0.0,[],[],[],[],[]
a001656,probabilistic_system,False,0.409201041036429,0.0,[],[1],[],[],[]
a001657,symbolic_system,False,0.6829247968436463,0.02222222222222222,[],[],[],[1],"[0, 3]"
a001658,hypergraph,False,0.6473821875522292,0.0,[],[1],[],[9],[]
a001659,random_interaction,False,0.4715881356711108,0.0,[],[],[],[],[]
a001660,differentiable_system,False,0.2964222885806444,0.0,[],[],[],[],[]
a001661,graph_system,False,0.48497514677142767,0.0,[],[],[],[1],[]
a001662,random_interaction,False,0.3823433532869397,0.0,[],[],[],[],[1]
a001663,symbolic_system,False,0.5339604170768941,0.0,[],[],[],[],[3]
a001664,sat_based,False,0.7683347887857351,0.0,[5],[],[],[7],[0]
a001665,sat_based,False,0.5689476327419851,0.0,[],[8],[3],[],[]
a001666,graph_system,False,0.5352432853351093,0.04,[],[],[],"[2, 1, 3]",[]
a001667,cellular_automata,False,0.5521664169003723,0.0,[3],[],[],[],[]
a001668,graph_system,False,0.642671449542062,0.06,[],[],"[2, 6, 7, 5]",[0],[4]
a001669,cellular_automata,False,0.5100151675119868,0.02857142857142857,"[3, 5]",[],[],[],[]
a001670,sat_based,False,0.5305374793085846,0.0,[],[3],[1],[],[]
a001671,sat_based,False,0.470949682174191,0.0,[],[],[],[],[]
a001672,symbolic_system,False,0.48651693441919364,0.0,[2],[],[],[],[]
a001673,differentiable_system,False,0.4203674516702881,0.0,[],[],[],[1],[]
a001674,random_interaction,False,0.6772480573666465,0.0,[],[],[7],[5],[1]
a001675,cellular_automata,False,0.5943287286666279,0.0,[1],[0],[],[],[]
a001676,cellular_automata,False,0.5372841895579622,0.0,[],[],[],[1],[]
a001677,cellular_automata,False,0.7556389820507704,0.0,[1],[2],[],[7],[]
a001678,cellular_automata,False,0.6395677382502362,0.0,[1],[],[],[4],[]
a001679,rewriting_system,False,0.5132492090770964,0.02857142857142857,[],[],[],"[5, 2]",[]
a001680,random_interaction,False,0.5090368971056863,0.0,[],[],[],[],[]
a001681,rewriting_system,False,0.54494098437336,0.08888888888888888,"[6, 5, 1]",[],[],"[3, 2, 7]",[]
a001682,differentiable_system,False,0.4821470201159504,0.0,[2],[],[],[],[]
a001683,hypergraph,False,0.5252355973484273,0.02857142857142857,[],[],[],"[3, 4]",[]
a001684,probabilistic_system,False,0.6428776296352715,0.0,[],[1],[8],[],[]
a001685,rewriting_system,False,0.5088519944604425,0.04444444444444444,[],[],[],"[5, 7, 2]",[]
a001686,cellular_automata,False,0.5292154076653773,0.0,[],[],[],[0],[]
a001687,differentiable_system,False,0.267144268875357,0.0,[],[],[],[],[]
a001688,hypergraph,False,0.7302178300737896,0.02222222222222222,[7],[8],[],"[0, 4]",[6]
a001689,cellular_automata,False,0.5041863112430575,0.08888888888888888,"[3, 0, 8, 1, 4]",[],[],[],[]
a001690,random_interaction,False,0.452435158793197,0.06666666666666667,[],[],[],"[1, 2]",[]
a001691,probabilistic_system,False,0.616348866000104,0.0,[4],[],[],[],[]
